0.017,10.159,12.928,16.422,0.020,3.941,11.558,7.734,8.263,6.587,13.640
0.018,10.572,12.365,16.953,3.932,1.828,12.245,6.434,6.725,7.168,13.152
0.018,10.178,13.140,16.410,3.744,2.572,9.095,7.715,10.206,6.675,13.352
0.018,9.615,13.822,15.597,2.770,3.141,12.514,7.446,9.531,4.343,12.840
0.019,9.790,12.384,14.828,2.276,3.141,11.064,6.634,7.950,2.900,12.759
0.019,9.034,12.690,17.372,2.945,5.897,8.583,7.822,9.013,3.781,12.428
0.020,10.099,12.779,15.985,5.518,4.066,11.261,7.646,7.186,6.891,13.038
0.020,9.703,13.155,16.207,4.144,4.593,9.998,7.709,7.750,4.966,12.707
0.020,9.703,13.155,16.207,4.144,4.593,9.998,7.709,7.750,4.966,12.707
0.021,9.007,12.159,15.733,2.746,4.517,10.562,6.921,6.821,5.657,12.257
0.021,7.872,12.234,14.597,1.445,3.110,9.889,4.947,6.619,3.318,13.315
0.022,7.478,12.478,16.485,2.595,3.385,10.564,5.722,4.731,3.412,13.803
0.022,10.290,14.159,16.147,4.407,4.553,12.927,7.415,8.006,4.268,14.290
0.022,11.640,14.422,15.003,3.588,3.622,11.052,7.834,6.838,2.075,13.715
0.023,9.630,14.215,15.948,2.863,4.202,11.963,6.843,9.681,2.112,14.805
0.023,10.520,14.265,15.700,3.619,4.126,11.980,7.364,8.175,2.818,14.270
0.024,10.520,14.265,15.700,3.619,4.126,11.980,7.364,8.175,2.818,14.270
0.024,10.003,17.490,15.659,6.388,5.460,11.539,5.884,8.175,5.556,15.896
0.024,9.184,17.140,17.235,4.670,5.547,10.289,5.309,8.300,5.949,14.490
0.025,6.190,16.765,16.891,3.945,6.491,11.877,5.397,8.000,3.981,14.234
0.025,7.147,17.847,16.966,5.826,6.303,10.239,5.915,8.469,6.081,11.909
0.026,6.540,15.303,16.041,3.288,6.703,11.777,7.078,5.825,5.018,14.209
0.026,6.897,15.647,17.278,3.432,4.647,10.058,5.603,6.813,6.425,14.578
0.026,7.078,15.153,16.372,5.832,6.910,9.233,8.453,7.675,3.493,17.409
0.027,7.903,16.303,15.347,3.182,4.116,9.383,5.740,8.513,4.612,13.921
0.027,5.897,14.522,17.522,3.557,2.672,10.489,4.228,7.663,3.768,15.003
0.028,5.240,16.290,14.916,4.888,2.691,13.345,5.559,6.763,5.912,14.971
0.028,5.672,14.647,16.828,4.313,7.128,10.545,5.447,8.162,4.293,12.990
0.028,5.578,14.284,14.378,6.182,5.128,10.352,7.459,7.594,4.531,14.034
0.029,7.634,15.565,14.522,2.457,5.291,11.008,5.490,7.531,3.518,13.178
0.029,7.315,14.965,15.072,4.738,3.766,12.833,5.540,7.025,4.431,11.334
0.030,5.753,17.353,16.422,3.301,4.260,11.870,6.440,7.544,3.100,13.946
0.030,6.103,14.465,15.778,4.363,4.322,10.777,7.209,6.400,5.031,14.796
0.030,4.940,15.384,17.247,2.920,3.435,10.139,6.072,8.944,4.281,14.034
0.031,7.028,15.147,15.291,2.263,5.047,9.364,5.803,5.800,6.037,12.734
0.031,6.622,13.997,12.116,3.013,3.166,9.583,8.059,8.606,3.206,15.390
0.032,9.184,17.159,14.003,2.801,3.253,11.702,5.853,7.931,6.237,13.371
0.032,8.422,14.522,14.166,2.138,6.228,10.952,5.278,8.256,6.818,13.428
0.032,9.303,13.522,13.716,1.532,6.478,9.395,4.440,7.244,6.075,12.340
0.033,8.534,13.672,14.297,1.851,2.466,10.995,6.397,7.244,5.237,11.853
0.033,9.934,14.484,15.122,3.795,6.322,10.702,5.965,6.519,6.368,12.559
0.034,7.490,14.197,14.785,3.101,6.466,9.408,7.615,8.125,3.500,15.146
0.034,5.772,12.990,14.235,2.263,6.585,11.302,8.103,7.488,2.181,14.021
0.034,8.084,13.547,15.803,4.038,7.491,10.539,8.540,6.375,5.431,12.546
0.035,9.272,13.590,15.659,3.376,7.441,8.652,8.240,6.850,4.562,13.421
0.035,10.597,14.415,16.222,3.888,6.878,11.377,8.759,6.488,4.987,14.659
0.036,9.565,14.878,16.485,2.476,4.947,11.252,6.390,7.100,9.843,12.315
0.036,7.940,14.690,15.503,2.320,7.885,9.658,8.684,7.906,3.806,11.940
0.036,9.147,14.609,14.491,1.638,7.303,10.152,7.696,5.688,3.687,13.146
0.037,11.090,14.897,14.191,3.244,6.935,11.183,8.353,6.213,7.912,12.340
0.037,8.209,15.553,13.653,1.176,5.454,9.983,8.828,8.125,4.474,12.190
0.038,7.984,16.178,13.347,2.970,5.272,10.620,8.228,8.025,5.149,11.334
0.038,8.097,16.122,14.722,3.676,7.597,8.120,5.809,5.950,5.474,13.065
0.038,7.609,15.628,14.653,3.651,6.460,10.195,7.559,5.219,6.350,11.415
0.039,7.803,15.134,13.066,3.032,4.691,10.764,7.940,8.156,3.793,14.521
0.039,8.328,16.897,11.597,2.657,4.897,10.177,6.540,9.106,5.093,11.071
0.040,8.867,16.735,14.019,3.779,7.028,9.430,9.419,5.552,2.796,14.862
0.040,8.318,16.515,12.882,3.487,5.706,9.750,7.539,7.710,3.941,13.545
0.040,8.318,16.515,12.882,3.487,5.706,9.750,7.539,7.710,3.941,13.545
0.041,7.028,15.596,13.580,3.394,6.024,10.695,8.614,6.778,3.620,12.965
0.041,7.272,16.115,13.547,2.588,5.085,10.395,7.221,4.875,3.131,12.509
0.042,6.847,14.834,14.572,-1.118,5.641,9.483,8.765,8.638,4.256,12.071
0.042,10.172,14.734,15.822,1.745,4.785,10.777,7.759,7.750,2.362,15.209
0.042,9.515,13.584,17.610,1.332,3.972,11.327,7.021,6.731,2.268,13.603
0.043,9.519,11.133,15.280,2.697,4.378,11.243,6.599,9.369,2.475,14.014
0.043,9.735,13.150,16.237,1.925,4.378,11.115,7.127,7.950,2.368,14.275
0.044,9.735,13.150,16.237,1.925,4.378,11.115,7.127,7.950,2.368,14.275
0.044,9.859,2.820,0.280,5.270,7.360,10.652,9.315,6.331,-9.710,15.296
0.044,12.772,3.160,2.210,4.682,5.891,11.264,8.021,6.050,-10.790,16.546
0.045,8.797,6.740,2.830,2.420,5.678,10.070,5.990,7.006,-7.050,13.446
0.045,10.728,5.853,7.478,0.551,5.110,10.045,7.390,6.413,-4.194,14.609
0.046,8.403,7.853,5.150,2.813,6.122,9.427,7.203,7.313,-2.682,13.809
0.046,10.765,7.784,6.885,3.688,6.747,11.639,6.984,8.175,-3.663,14.640
0.046,7.722,9.753,8.328,2.070,5.416,11.233,9.084,6.844,-1.513,14.027
0.047,9.584,9.072,8.147,1.682,4.597,10.527,7.765,6.550,-2.794,13.709
0.047,11.222,9.790,8.172,2.813,4.854,8.327,8.596,7.075,-1.488,15.840
0.048,8.222,11.740,10.697,1.838,4.310,9.908,9.072,7.894,-0.182,15.346
0.048,8.278,8.884,9.397,3.695,7.935,8.370,6.515,8.475,-0.244,15.990
0.048,8.203,12.109,9.753,2.188,6.991,10.214,6.072,6.600,0.818,16.953
0.049,7.578,9.859,10.928,0.545,5.760,9.789,8.521,6.456,0.837,12.571
0.049,7.809,11.559,10.128,1.245,3.966,8.370,8.209,6.413,-0.375,13.790
0.050,7.172,11.790,13.291,1.201,4.091,7.808,7.109,6.944,-1.007,16.134
0.050,9.347,13.409,11.372,2.507,6.685,9.652,7.722,8.888,-0.869,12.309
0.050,10.359,15.303,13.803,0.126,6.672,10.477,6.734,8.444,1.243,13.471
0.051,9.934,12.265,15.491,1.557,7.403,8.933,4.747,9.031,-0.244,13.303
0.051,11.090,12.440,14.116,4.944,8.591,10.208,6.490,8.125,1.387,14.646
0.052,12.440,13.503,15.760,6.276,6.553,9.739,3.109,7.188,2.018,14.484
0.052,10.178,15.190,18.391,3.545,6.228,10.108,3.215,10.331,0.993,15.784
0.052,8.147,15.490,15.241,5.463,6.953,10.483,3.584,6.088,1.768,12.846
0.053,10.609,14.528,17.072,2.988,6.360,10.608,5.159,6.575,1.343,15.434
0.053,8.809,15.084,17.047,3.101,6.597,12.089,3.597,8.481,2.881,14.140
0.054,9.109,13.597,14.672,2.695,5.872,13.608,4.890,8.738,4.700,11.821
0.054,9.809,16.240,16.535,5.170,4.160,10.827,5.053,9.756,2.381,10.940
0.054,8.384,15.103,16.303,1.257,6.585,12.564,6.072,8.806,3.087,10.334
0.055,8.472,13.540,17.772,2.957,6.960,10.770,5.759,7.519,0.900,12.546
0.055,11.884,12.797,18.172,3.494,5.904,11.989,5.322,5.731,3.637,12.634
0.056,8.515,14.759,16.235,2.907,7.191,13.220,4.503,6.538,3.500,13.121
0.056,12.497,12.622,17.672,3.920,6.741,11.652,5.922,8.325,3.393,11.596
0.056,10.547,16.303,15.960,3.876,6.991,12.895,7.622,7.519,2.950,12.365
0.057,10.303,14.403,15.316,4.545,4.085,11.245,7.784,7.838,2.281,13.015
0.057,10.897,12.897,16.910,2.870,7.385,13.402,6.740,7.725,4.543,11.046
0.058,10.190,15.265,15.041,4.045,6.116,14.008,9.340,8.631,4.818,12.121
0.058,8.578,13.065,15.460,2.113,5.666,12.552,7.859,9.094,1.831,11.309
0.058,10.503,12.540,14.778,1.182,5.185,11.133,5.309,8.344,3.256,12.153
0.059,10.603,13.728,16.141,3.738,5.660,11.402,7.565,7.588,3.743,14.446
0.059,10.422,14.315,15.572,2.457,7.416,11.095,5.922,7.688,3.337,13.465
0.060,12.247,13.264,17.731,3.616,5.032,11.445,7.561,6.031,4.684,12.560
0.060,10.920,13.720,16.245,3.599,6.036,11.055,6.754,7.280,3.943,13.260
0.060,10.920,13.720,16.245,3.599,6.036,11.055,6.754,7.280,3.943,13.260
0.061,10.661,14.026,15.106,1.851,4.341,11.407,6.654,6.915,1.878,12.974
0.061,10.965,13.347,14.085,1.632,5.829,10.327,5.478,3.888,3.031,14.521
0.062,10.847,14.365,12.678,1.832,4.128,12.464,4.697,8.500,2.887,12.746
0.062,10.953,14.922,12.278,2.751,6.097,8.895,7.415,7.081,3.000,12.884
0.062,8.703,15.234,15.022,1.851,5.060,10.270,6.553,9.544,1.518,12.090
0.063,10.428,14.748,12.928,2.657,4.266,12.058,7.321,5.598,2.895,12.511
0.063,10.028,14.968,13.410,2.420,5.141,10.408,7.096,7.408,2.471,12.495
0.064,10.028,14.968,13.410,2.420,5.141,10.408,7.096,7.408,2.471,12.495
0.064,11.065,14.797,15.378,2.920,5.028,3.470,4.028,7.594,-3.350,13.621
0.064,10.709,16.759,14.966,1.045,5.178,3.358,1.465,7.700,-7.990,13.227
0.065,8.603,16.190,19.391,1.957,-0.159,1.730,-1.528,10.944,-11.880,11.003
0.065,9.597,14.722,16.366,1.707,-10.500,-1.470,-2.085,6.694,-13.840,11.121
0.066,9.303,13.534,18.303,0.695,-11.780,-6.770,-0.791,7.038,-14.730,11.084
0.066,9.315,14.609,16.303,1.307,-15.150,-10.560,-1.347,8.506,-14.760,11.371
0.066,11.765,14.684,17.010,2.013,-14.470,-9.690,-2.730,8.606,-13.590,11.053
0.067,10.015,14.828,15.422,2.963,-13.500,-10.530,-1.653,8.756,-12.140,9.853
0.067,11.003,14.247,17.672,1.907,-12.190,-9.700,1.628,7.644,-8.440,11.965
0.068,9.447,15.378,16.597,1.595,-11.300,-9.030,0.297,8.394,-7.270,12.115
0.068,6.965,14.197,14.934,2.226,-9.560,-6.890,0.334,9.419,-8.250,11.578
0.068,11.809,13.122,16.241,2.257,-9.520,-5.300,0.947,8.162,-7.240,12.359
0.069,12.447,15.228,15.366,1.995,-7.630,-6.670,1.584,7.519,-5.820,10.034
0.069,10.615,14.028,15.684,2.057,-8.130,-4.420,-0.347,7.244,-6.810,10.165
0.070,11.253,13.953,15.559,1.807,-6.530,-2.880,2.053,7.825,-5.600,10.946
0.070,9.290,14.322,16.597,2.701,-2.822,-1.840,2.453,9.006,-6.080,11.996
0.070,11.853,17.009,16.428,1.832,-3.515,-1.910,2.159,9.275,-4.582,11.746
0.071,11.597,14.159,12.897,3.063,-1.240,-2.370,3.928,8.681,-3.032,11.371
0.071,10.090,15.478,15.410,1.526,0.647,0.060,3.097,8.306,-2.994,11.915
0.072,10.659,15.497,15.103,4.644,-0.597,0.630,1.440,8.625,-2.482,13.596
0.072,9.065,14.215,13.372,4.007,0.753,1.350,4.447,5.331,-4.357,11.471
0.072,11.272,14.690,12.972,4.326,2.372,2.302,6.653,7.738,-3.713,11.921
0.073,8.753,12.965,13.710,3.595,2.003,3.402,5.622,7.138,-1.244,12.940
0.073,10.597,15.109,14.710,0.857,2.572,3.370,6.147,6.506,-1.632,12.440
0.074,9.959,12.709,15.716,2.482,1.928,1.080,4.034,7.425,-2.725,15.209
0.074,13.159,15.590,16.203,3.757,3.347,4.052,4.922,6.544,-1.169,13.252
0.074,10.884,17.628,16.585,2.863,2.278,6.039,6.578,5.506,0.143,13.671
0.075,10.940,16.528,13.603,2.701,0.947,3.370,4.365,8.569,-2.225,11.671
0.075,10.240,14.434,14.447,1.282,3.097,5.433,4.597,8.044,1.606,13.696
0.076,10.222,14.834,15.241,2.795,3.591,7.145,1.490,8.681,0.393,14.434
0.076,9.490,14.634,14.547,2.438,0.191,6.308,4.034,6.431,0.387,14.184
0.076,9.603,14.884,15.128,2.757,1.191,8.427,3.822,5.913,-0.513,12.303
0.077,8.440,15.678,14.885,2.895,2.697,8.108,1.990,8.025,3.425,10.753
0.077,9.684,12.840,15.178,1.632,4.835,8.239,3.578,9.044,-0.194,12.221
0.078,10.434,11.197,12.778,5.726,3.228,8.402,4.384,8.900,1.612,13.559
0.078,12.197,12.940,14.835,1.495,3.097,6.220,4.153,9.456,2.237,11.978
0.078,9.409,11.659,14.785,3.432,4.335,7.483,2.697,10.056,0.443,12.309
0.079,8.328,14.334,12.828,1.382,1.666,7.789,3.272,5.988,1.568,12.259
0.079,10.609,15.415,14.203,1.488,4.128,7.995,4.847,7.225,-0.169,12.378
0.080,11.840,15.385,15.943,2.657,1.201,9.722,4.125,7.157,1.594,12.516
0.080,10.538,15.655,14.737,2.290,2.413,8.473,4.162,7.185,0.766,12.633
0.080,10.538,15.655,14.737,2.290,2.413,8.473,4.162,7.185,0.766,12.633
0.081,9.964,16.509,15.490,2.586,0.874,8.332,5.025,7.516,1.717,11.792
0.081,10.522,13.772,13.753,3.501,0.666,10.870,4.284,6.731,1.581,9.778
0.082,9.703,14.053,16.978,3.151,0.341,8.677,6.247,5.531,1.706,12.884
0.082,9.859,13.034,15.922,2.795,1.778,8.839,6.478,6.575,1.281,11.465
0.082,7.715,14.659,15.122,1.201,1.172,6.789,6.540,5.831,1.331,12.846
0.083,11.182,12.620,13.677,3.361,0.922,8.260,8.759,6.126,-0.067,12.079
0.083,9.585,13.438,14.907,2.452,1.291,7.963,7.259,6.178,0.848,12.130
0.084,9.585,13.438,14.907,2.452,1.291,7.963,7.259,6.178,0.848,12.130
0.084,4.715,9.359,16.122,-1.124,3.597,0.410,8.434,8.444,1.993,13.053
0.084,4.940,2.720,15.947,-8.600,3.103,-2.470,7.747,9.169,5.875,13.209
0.085,0.872,0.440,14.666,-11.490,5.329,-6.320,6.934,8.619,-1.219,12.384
0.085,0.430,4.840,14.110,-16.420,5.216,-6.040,5.215,8.756,-1.363,12.265
0.086,-1.490,2.920,12.572,-15.010,2.978,-9.490,6.065,12.081,-3.450,12.646
0.086,-2.170,1.690,9.878,-15.860,3.910,-6.760,7.528,9.775,-4.575,14.284
0.086,-0.130,6.340,4.090,-13.780,4.685,-4.440,5.390,8.313,-6.270,14.009
0.087,-0.080,6.647,5.835,-10.980,4.354,-7.680,6.665,9.856,-6.010,13.534
0.087,-2.430,6.553,6.866,-10.110,3.941,-5.770,5.509,9.550,-4.188,12.409
0.088,-1.350,8.028,8.447,-10.920,2.635,-4.790,5.859,10.744,-9.120,13.671
0.088,0.320,7.415,9.903,-9.180,4.753,-3.800,3.634,7.144,-7.380,11.515
0.088,-0.510,8.240,9.466,-6.260,6.010,-3.980,6.765,7.431,-4.950,12.953
0.089,-0.100,8.078,10.841,-7.980,2.891,-3.080,7.084,6.638,-6.770,12.396
0.089,-0.750,8.922,9.972,-6.210,3.547,-2.320,4.734,5.831,-5.110,13.840
0.090,0.520,9.247,11.135,-5.755,3.372,1.930,8.028,8.031,-5.210,14.571
0.090,-2.100,12.378,11.247,-6.060,0.228,0.680,6.997,8.081,-4.682,12.846
0.090,0.080,11.040,8.791,-3.318,1.766,2.520,4.490,8.369,-4.250,14.315
0.091,0.480,10.997,12.266,-2.162,1.716,2.520,6.284,9.475,-2.932,14.565
0.091,1.147,10.790,11.016,-2.874,1.285,2.733,7.203,7.438,-1.732,11.484
0.092,1.940,13.809,11.310,-3.518,2.253,2.308,3.922,9.013,-2.132,11.153
0.092,0.500,12.084,11.760,-0.362,3.760,2.470,6.003,8.231,-2.044,12.877
0.092,4.372,11.090,12.535,-1.118,2.897,3.783,4.553,7.981,-0.344,13.221
0.093,5.022,11.353,13.647,-3.055,2.416,4.808,4.322,8.162,1.875,11.984
0.093,2.228,12.497,11.410,-1.130,1.666,5.252,3.103,9.319,0.250,12.834
0.094,3.365,14.865,13.503,0.082,1.491,3.695,2.690,9.188,0.668,13.002
0.094,4.003,10.034,14.353,-1.343,3.397,4.289,5.128,6.419,-0.569,13.721
0.094,6.990,11.097,10.122,1.851,1.772,4.108,4.903,6.725,2.487,11.084
0.095,7.147,12.665,12.397,-0.893,3.778,4.864,2.709,8.213,1.331,14.477
0.095,2.703,13.615,12.478,0.538,3.191,4.352,3.697,9.206,1.693,12.303
0.096,2.115,11.715,14.060,0.470,5.572,4.889,6.128,7.819,-1.150,13.915
0.096,4.934,13.440,13.722,1.701,1.722,6.595,4.447,6.713,2.600,13.603
0.096,6.928,10.972,12.753,0.582,5.160,8.695,1.622,8.550,1.943,14.921
0.097,5.372,12.084,13.691,-1.249,4.385,6.258,3.984,6.900,1.181,13.678
0.097,6.578,14.209,13.678,1.163,6.797,4.920,6.865,7.550,1.806,13.377
0.098,6.640,12.634,13.916,1.507,3.866,7.589,3.847,6.056,2.556,12.503
0.098,4.234,10.503,14.822,0.507,3.422,7.527,3.622,7.881,3.131,14.496
0.098,7.778,13.390,13.685,0.495,6.203,8.870,6.072,7.525,2.831,14.559
0.099,4.359,11.440,13.085,0.926,1.341,7.752,6.215,3.819,1.887,12.634
0.099,7.172,11.828,13.516,2.195,3.041,6.158,5.065,6.113,5.137,13.859
0.100,6.188,13.082,13.865,3.691,2.038,6.733,5.323,5.625,4.596,13.422
0.100,6.250,11.950,13.300,2.482,2.408,7.055,5.622,5.280,4.056,13.750
0.100,6.250,11.950,13.300,2.482,2.408,7.055,5.622,5.280,4.056,13.750
0.101,6.535,10.173,11.999,2.266,3.046,7.194,5.263,5.997,4.016,13.988
0.101,6.715,11.603,12.847,0.932,2.766,8.002,3.797,6.150,5.912,14.540
0.102,6.953,11.415,12.266,0.888,2.272,10.558,1.153,6.969,4.587,15.828
0.102,6.053,12.897,13.222,0.313,2.891,7.639,5.947,8.119,4.356,13.684
0.102,8.959,12.203,14.260,1.907,5.185,7.145,6.334,6.594,2.831,12.396
0.103,8.719,12.949,15.184,1.326,4.407,7.979,6.159,6.250,3.196,13.100
0.103,7.910,12.683,14.222,1.182,4.161,7.588,6.147,6.988,3.461,13.060
0.104,7.910,12.683,14.222,1.182,4.161,7.588,6.147,6.988,3.461,13.060
0.104,8.665,13.615,9.291,-1.812,-5.180,2.677,-14.630,6.938,5.687,7.696
0.104,7.497,12.103,9.535,-9.760,-1.640,2.039,-13.270,-4.040,5.006,7.690
0.105,8.597,15.390,9.135,-11.020,-0.240,0.680,-9.880,-15.010,6.331,9.621
0.105,8.234,14.159,8.941,-10.070,0.372,5.720,-11.100,-20.820,4.524,8.003
0.106,7.022,14.909,8.003,-14.090,0.141,3.883,-10.040,-27.290,3.512,7.440
0.106,8.697,13.903,6.122,-10.840,-2.497,6.889,-7.480,-26.560,-5.930,6.996
0.106,10.928,14.709,7.841,-10.810,0.897,7.164,-5.230,-27.250,-10.520,7.171
0.107,8.615,14.184,7.447,-9.340,-0.447,6.614,-4.520,-23.620,-15.390,8.428
0.107,7.315,11.840,9.660,-10.510,-0.609,6.452,-5.620,-19.680,-15.630,9.178
0.108,9.078,14.647,8.897,-9.530,-2.397,9.395,-2.270,-16.600,-14.940,10.528
0.108,6.790,13.172,11.872,-8.540,1.522,9.095,-1.785,-16.970,-14.810,9.734
0.108,8.815,10.965,11.110,-9.620,1.710,9.127,-2.500,-13.560,-12.090,9.303
0.109,10.322,13.553,11.322,-8.880,3.566,10.095,-1.791,-12.140,-12.400,10.365
0.109,9.922,11.784,10.197,-6.970,1.285,9.433,0.915,-11.020,-8.490,11.246
0.110,9.734,13.565,14.247,-5.580,3.797,7.802,1.628,-9.340,-10.060,11.265
0.110,10.934,14.165,9.897,-2.974,2.797,8.270,2.097,-7.950,-9.660,9.303
0.110,9.003,13.134,12.928,-3.999,3.366,9.952,0.072,-5.670,-8.910,11.809
0.111,9.097,12.765,12.666,-0.599,2.641,10.133,1.184,-3.220,-6.710,12.590
0.111,10.628,15.334,13.072,-2.762,1.641,10.177,2.178,-3.270,-6.250,11.596
0.112,10.334,13.303,12.447,-4.137,1.891,10.214,2.172,-3.790,-7.230,12.403
0.112,9.797,16.440,12.753,-3.287,2.078,11.527,1.753,-2.110,-6.880,12.640
0.112,8.272,16.415,12.660,-0.605,4.329,9.089,2.940,-1.820,-5.300,12.953
0.113,8.665,14.290,14.128,-1.368,1.403,9.702,3.115,-0.019,-2.088,13.528
0.113,9.490,12.909,14.409,-2.299,4.397,10.370,6.678,-0.087,-1.994,11.434
0.114,9.140,14.622,13.860,0.188,1.310,10.589,5.190,1.044,-0.588,11.496
0.114,8.322,13.184,14.553,-2.749,5.722,11.902,3.590,-0.631,-2.582,11.646
0.114,10.184,13.753,13.291,-3.143,2.860,10.689,4.159,1.913,-1.869,11.053
0.115,9.940,13.234,11.447,-0.930,2.297,9.783,3.184,2.031,-0.550,12.609
0.115,10.028,13.147,13.228,0.276,4.722,12.039,4.547,1.856,-1.907,12.834
0.116,9.903,11.409,13.916,2.107,5.285,9.733,4.897,1.238,1.050,11.715
0.116,9.372,13.190,13.391,0.095,4.397,10.983,4.178,3.050,2.793,11.465
0.116,9.003,12.590,13.772,2.495,4.785,9.745,4.184,3.063,4.325,13.409
0.117,11.853,13.215,12.960,-0.087,3.035,9.195,6.165,4.013,3.081,12.877
0.117,9.953,13.409,14.785,-1.580,2.691,12.333,5.297,2.838,3.412,12.896
0.118,8.622,13.747,14.510,0.145,3.716,10.683,3.897,0.775,2.737,14.390
0.118,7.134,15.047,14.953,2.145,3.328,9.720,7.615,2.294,2.050,12.928
0.118,9.878,15.440,13.910,1.238,2.147,8.414,5.928,-0.100,3.362,13.077
0.119,7.784,15.472,14.816,2.082,0.560,10.289,5.947,0.031,3.075,8.796
0.119,11.565,16.528,13.016,-0.705,1.603,8.320,6.378,3.181,3.218,11.959
0.120,10.663,14.508,14.302,1.440,4.673,10.991,6.542,1.201,3.111,13.013
0.120,10.615,15.473,13.930,0.710,2.616,9.718,6.242,1.428,2.976,12.078
0.120,10.615,15.473,13.930,0.710,2.616,9.718,6.242,1.428,2.976,12.078
0.121,9.605,14.314,13.089,-0.700,1.221,9.274,6.742,1.932,4.298,12.854
0.121,8.859,14.497,14.185,-1.193,2.178,7.895,6.834,0.494,2.181,14.703
0.122,10.040,16.390,13.322,0.913,3.085,7.177,7.334,3.131,4.337,14.121
0.122,9.247,13.184,13.272,-0.355,3.653,9.670,5.897,4.656,4.887,14.265
0.122,9.597,11.697,14.903,0.551,4.529,7.895,6.928,3.269,0.487,16.084
0.123,8.023,13.235,15.286,0.508,3.461,9.698,7.243,3.423,3.403,15.004
0.123,8.955,12.705,14.487,0.235,3.881,9.088,6.689,3.783,2.926,15.118
0.124,8.955,12.705,14.487,0.235,3.881,9.088,6.689,3.783,2.926,15.118
0.124,6.078,14.609,8.803,-0.174,-8.950,10.845,-5.300,3.256,3.931,8.740
0.124,-2.500,15.172,1.020,-3.305,-5.920,5.145,-4.700,7.006,3.543,5.815
