ecephys_probe_id,ecephys_session_id,name,sampling_rate,lfp_sampling_rate,phase,has_lfp_data,unit_count,channel_count,structure_acronyms
1059821957,1059678195,probeA,29999.986636534,2499.99888637783,1.0,True,373,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'VISam', 'root']"
1059821959,1059678195,probeB,30000.1874519444,2500.01562099537,1.0,True,490,384,"['APN', 'CA1', 'DG', 'MB', 'POL', 'PoT', 'TH', 'VISpm', 'root']"
1059821960,1059678195,probeC,30000.0593204984,2500.00494337487,1.0,True,392,384,"['MB', 'POL', 'POST', 'SCig', 'SUB', 'TH', 'VISp', 'root']"
1059821961,1059678195,probeD,29999.9297353732,2499.99414461443,1.0,True,315,384,"['CA1', 'CA3', 'DG', 'IntG', 'LGd', 'MGv', 'PIL', 'TH', 'VISl', 'root']"
1059821962,1059678195,probeE,30000.0845522175,2500.00704601813,1.0,True,258,384,"['CA1', 'DG', 'LP', 'MRN', 'POL', 'SGN', 'TH', 'VISal', 'root']"
1059821963,1059678195,probeF,30000.1034500483,2500.00862083736,1.0,True,324,384,"['CA1', 'CA3', 'DG', 'LP', 'MGd', 'MGm', 'PIL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1060006024,1059908979,probeA,29999.9795582741,2499.99829652285,1.0,True,343,384,"['APN', 'CA1', 'DG', 'MRN', 'NOT', 'VISam', 'root']"
1060006025,1059908979,probeB,30000.1782346267,2500.01485288556,1.0,True,306,384,"['APN', 'CA1', 'DG', 'MB', 'POL', 'PoT', 'VISpm', 'root']"
1060006026,1059908979,probeC,30000.0509095339,2500.00424246116,1.0,True,210,384,"['APN', 'DG', 'HPF', 'MB', 'POL', 'POST', 'SCig', 'SUB', 'VISp', 'root']"
1060006027,1059908979,probeD,29999.9217391499,2499.99347826249,1.0,True,395,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGv', 'MB', 'TH', 'VISl', 'ZI', 'root']"
1060006028,1059908979,probeE,30000.0753083842,2500.00627569868,1.0,True,369,384,"['CA1', 'DG', 'LP', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISal', 'root']"
1060006029,1059908979,probeF,30000.0957091036,2500.00797575863,1.0,True,241,384,"['CA1', 'CA3', 'DG', 'LP', 'MGm', 'MRN', 'PIL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1061366245,1061238668,probeA,29999.9115011693,2499.99262509744,1.0,True,377,384,"['CA1', 'DG', 'MB', 'MRN', 'ProS', 'SCig', 'SCiw', 'SUB', 'VISam', 'root']"
1061366247,1061238668,probeB,29999.9485138557,2499.99570948797,1.0,True,392,384,"['APN', 'DG', 'LP', 'MB', 'MRN', 'ProS', 'VISpm', 'root']"
1061366248,1061238668,probeC,30000.1371073991,2500.0114256166,1.0,True,277,384,"['DG', 'MB', 'MGd', 'NB', 'POST', 'PRE', 'SNr', 'SUB', 'VISp', 'root']"
1061366249,1061238668,probeD,30000.0704631691,2500.00587193076,1.0,True,297,384,"['CA1', 'CA3', 'DG', 'HPF', 'MB', 'SNr', 'VISl', 'root']"
1061366250,1061238668,probeE,30000.0881137276,2500.00734281063,1.0,True,279,384,"['CA1', 'CA3', 'DG', 'SNr', 'VISal', 'root']"
1061366251,1061238668,probeF,30000.1023411475,2500.00852842896,1.0,True,393,384,"['CA1', 'CA2', 'CA3', 'LGd', 'MGm', 'TH', 'VISrl', 'ZI', 'root']"
1061594839,1061463555,probeA,29999.9216397883,2499.99346998236,1.0,True,206,384,"['CA1', 'DG', 'ProS', 'SUB', 'VISam', 'root']"
1061594840,1061463555,probeB,29999.952795683,2499.99606630692,1.0,True,297,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'ProS', 'VISpm', 'root']"
1061594841,1061463555,probeC,30000.1468404501,2500.01223670418,1.0,True,295,384,"['DG', 'MB', 'MGd', 'PRE', 'SNr', 'SUB', 'VISp', 'root']"
1061594842,1061463555,probeD,30000.0789875116,2500.00658229264,1.0,True,229,384,"['CA1', 'CA3', 'DG', 'MB', 'SNr', 'VISl', 'root']"
1061594843,1061463555,probeE,30000.0941472591,2500.00784560492,1.0,True,527,384,"['CA1', 'CA3', 'DG', 'MB', 'PIL', 'PP', 'SNr', 'TH', 'VISal', 'root']"
1061594844,1061463555,probeF,30000.112129856,2500.00934415467,1.0,True,132,384,"['CA1', 'DG', 'LP', 'VISrl', 'root']"
1062881993,1062755416,probeA,29999.9312762582,2499.99427302152,1.0,True,351,384,"['CA1', 'DG', 'ProS', 'VISam', 'root']"
1062881994,1062755416,probeB,29999.9589671432,2499.99658059526,1.0,True,469,384,"['APN', 'DG', 'MB', 'NOT', 'ProS', 'VISpm', 'root']"
1062881995,1062755416,probeC,30000.1567891472,2500.01306576227,1.0,True,396,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'VISp', 'root']"
1062881996,1062755416,probeD,30000.0892401702,2500.00743668085,1.0,True,373,384,"['CA1', 'CA3', 'DG', 'MB', 'MGm', 'MGv', 'PIL', 'VISl', 'root']"
1062881997,1062755416,probeE,30000.1005682595,2500.0083806883,1.0,True,366,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'POL', 'PoT', 'TH', 'VISal', 'root']"
1062881998,1062755416,probeF,30000.1218608719,2500.01015507265,1.0,True,409,384,"['CA1', 'CA3', 'DG', 'LGd', 'LP', 'PoT', 'SGN', 'VISrl', 'root']"
1062886496,1062755779,probeA,29999.996852499,2499.99973770825,1.0,True,379,384,"['APN', 'CA1', 'DG', 'MB', 'NOT', 'VISam', 'root']"
1062886497,1062755779,probeB,30000.2067540249,2500.01722950208,1.0,True,525,384,"['APN', 'CA1', 'DG', 'MB', 'VISpm', 'root']"
1062886498,1062755779,probeC,30000.0697151027,2500.00580959189,1.0,True,196,384,"['APr', 'MB', 'MRN', 'POST', 'RN', 'RSPd', 'SCig', 'SCiw', 'VISp', 'root']"
1062886499,1062755779,probeD,29999.9425887647,2499.99521573039,1.0,True,444,384,"['CA1', 'CA3', 'DG', 'MGm', 'MGv', 'PIL', 'VISl', 'root']"
1062886500,1062755779,probeE,30000.1003725797,2500.00836438164,1.0,True,472,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PoT', 'TH', 'VISal', 'root']"
1062886501,1062755779,probeF,30000.1159057014,2500.00965880845,1.0,True,522,384,"['CA1', 'CA3', 'DG', 'LGd', 'LP', 'POL', 'PoT', 'SGN', 'VISrl', 'root']"
1063145255,1063010385,probeA,29999.9945896583,2499.9995491382,1.0,True,242,384,"['APN', 'CA1', 'DG', 'MB', 'VISam', 'root']"
1063145256,1063010385,probeB,30000.2027448777,2500.01689540647,1.0,True,293,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'VISpm', 'root']"
1063145257,1063010385,probeC,30000.0674333974,2500.00561944978,1.0,True,199,384,"['MB', 'MRN', 'POST', 'SCig', 'SCiw', 'VISp', 'root']"
1063145258,1063010385,probeD,29999.9398509766,2499.99498758138,1.0,True,374,384,"['CA1', 'CA3', 'DG', 'PIL', 'PP', 'TH', 'VISl', 'root']"
1063145260,1063010385,probeE,30000.0965497174,2500.00804580979,1.0,True,352,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'VISal', 'root']"
1063145261,1063010385,probeF,30000.1134901219,2500.00945751016,1.0,True,270,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'POL', 'PoT', 'SGN', 'VISrl', 'root']"
1063153421,1063010496,probeA,29999.9340329591,2499.99450274659,1.0,True,321,384,"['CA1', 'HPF', 'MB', 'MRN', 'NOT', 'OP', 'PPT', 'ProS', 'SUB', 'VISam', 'root']"
1063153422,1063010496,probeB,29999.9598778661,2499.99665648885,1.0,True,330,384,"['APN', 'CA1', 'DG', 'MB', 'NOT', 'POL', 'ProS', 'TH', 'VISpm', 'root']"
1063153423,1063010496,probeC,30000.1586126954,2500.01321772462,1.0,True,312,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'VISp', 'root']"
1063153424,1063010496,probeD,30000.0898318945,2500.00748599121,1.0,True,412,384,"['CA1', 'CA3', 'DG', 'MGm', 'MGv', 'PIL', 'VISl', 'root']"
1063153425,1063010496,probeE,30000.101816428,2500.00848470233,1.0,True,202,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'POL', 'PoT', 'TH', 'VISal', 'root']"
1063153426,1063010496,probeF,30000.1226590949,2500.01022159125,1.0,True,147,384,"['APN', 'CA1', 'DG', 'LP', 'VISrl', 'root']"
1064551934,1064400234,probeA,29999.994351478,2499.99952928983,1.0,True,385,384,"['APN', 'CA1', 'DG', 'NOT', 'VISam', 'root']"
1064551935,1064400234,probeB,30000.2003626671,2500.01669688892,1.0,True,355,384,"['APN', 'DG', 'HPF', 'NOT', 'SUB', 'VISpm', 'root']"
1064551936,1064400234,probeC,30000.0665033533,2500.00554194611,1.0,True,138,384,"['HPF', 'MB', 'MRN', 'POST', 'SCig', 'VISp', 'root']"
1064551937,1064400234,probeD,29999.9380794098,2499.99483995082,1.0,True,464,384,"['CA1', 'CA3', 'DG', 'LGv', 'TH', 'VISl', 'ZI', 'root']"
1064551938,1064400234,probeE,30000.0951722669,2500.00793102224,1.0,True,396,384,"['CA1', 'DG', 'MB', 'MGd', 'MGm', 'MGv', 'PIL', 'TH', 'VISal', 'root']"
1064551939,1064400234,probeF,30000.1116915293,2500.00930762744,1.0,True,380,384,"['APN', 'CA1', 'CA3', 'DG', 'Eth', 'HPF', 'LGd', 'LP', 'SGN', 'TH', 'VISrl', 'root']"
1064563043,1064415305,probeA,29999.9193950122,2499.99328291769,1.0,True,419,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1064563044,1064415305,probeB,29999.9554326919,2499.99628605766,1.0,True,513,384,"['CA1', 'DG', 'LP', 'POL', 'PoT', 'ProS', 'VISpm', 'root']"
1064563045,1064415305,probeC,30000.146602987,2500.01221691559,1.0,True,524,384,"['DG', 'MB', 'MGm', 'PIL', 'POST', 'PP', 'PRE', 'SGN', 'SNr', 'SUB', 'TH', 'VISp', 'root']"
1064563046,1064415305,probeD,30000.0783659603,2500.00653049669,1.0,True,284,384,"['CA1', 'CA3', 'DG', 'LT', 'MB', 'MGd', 'MGv', 'PIL', 'PP', 'TH', 'VISl', 'ZI', 'root']"
1064563047,1064415305,probeE,30000.0953185967,2500.00794321639,1.0,True,338,384,"['CA1', 'CA3', 'DG', 'FF', 'HY', 'LGd', 'MB', 'MGm', 'MGv', 'TH', 'VISal', 'root']"
1064563048,1064415305,probeF,30000.110778548,2500.00923154567,1.0,True,377,384,"['CA1', 'CA3', 'DG', 'Eth', 'HPF', 'LGd', 'LP', 'MRN', 'POL', 'SGN', 'TH', 'VISrl', 'root']"
1064735071,1064644573,probeA,29999.9954832704,2499.99962360586,1.0,True,348,384,"['APN', 'CA1', 'DG', 'MB', 'VISam', 'root']"
1064735072,1064644573,probeB,30000.2032739397,2500.01693949497,1.0,True,393,384,"['APN', 'DG', 'MB', 'NOT', 'POL', 'ProS', 'SUB', 'VISpm', 'root']"
1064735073,1064644573,probeC,30000.068299706,2500.00569164217,1.0,True,349,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'VISp', 'root']"
1064735075,1064644573,probeD,29999.9396573364,2499.9949714447,1.0,True,399,384,"['CA1', 'CA3', 'DG', 'LT', 'MB', 'VISl', 'root']"
1064735076,1064644573,probeE,30000.0973207492,2500.00811006243,1.0,True,412,384,"['CA1', 'DG', 'MB', 'MGd', 'MGm', 'MGv', 'PIL', 'TH', 'VISal', 'root']"
1064735077,1064644573,probeF,30000.1143112509,2500.00952593757,1.0,True,353,384,"['APN', 'CA1', 'CA3', 'DG', 'Eth', 'LGd', 'LP', 'MB', 'TH', 'VISrl', 'root']"
1064737596,1064639378,probeA,29999.9291045934,2499.99409204945,1.0,True,445,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISam', 'root']"
1064737597,1064639378,probeB,29999.9592150153,2499.99660125128,1.0,True,512,384,"['CA1', 'DG', 'LP', 'PoT', 'SGN', 'SPFp', 'TH', 'VISpm', 'root']"
1064737598,1064639378,probeC,30000.1557691584,2500.0129807632,1.0,True,362,384,"['DG', 'HPF', 'MB', 'MGd', 'MGm', 'PIL', 'POST', 'PP', 'PRE', 'SUB', 'TH', 'VISp', 'grey', 'root']"
1064737599,1064639378,probeD,30000.0870797584,2500.00725664653,1.0,True,344,384,"['CA1', 'CA3', 'DG', 'LT', 'MB', 'TH', 'VISl', 'grey', 'root']"
1064737600,1064639378,probeE,30000.1010894686,2500.00842412238,1.0,True,268,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGm', 'MGv', 'PIL', 'TH', 'VISal', 'root']"
1064737601,1064639378,probeF,30000.1206403328,2500.01005336107,1.0,True,389,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'MB', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1065756913,1065437523,probeA,29999.9240595973,2499.99367163311,1.0,True,380,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1065756914,1065437523,probeB,29999.9562601017,2499.99635500848,1.0,True,401,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'ProS', 'VISpm', 'root']"
1065756916,1065437523,probeC,30000.1495687036,2500.01246405864,1.0,True,540,384,"['DG', 'HPF', 'MB', 'PIL', 'POST', 'PP', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1065756917,1065437523,probeD,30000.0811558287,2500.00676298572,1.0,True,404,384,"['CA1', 'CA3', 'DG', 'LT', 'MGv', 'PIL', 'PP', 'TH', 'VISl', 'root']"
1065756918,1065437523,probeE,30000.0970977178,2500.00809147648,1.0,True,325,384,"['CA1', 'DG', 'MRN', 'PoT', 'SGN', 'TH', 'VISal', 'root']"
1065756919,1065437523,probeF,30000.1146232382,2500.00955193652,1.0,True,354,384,"['CA1', 'CA3', 'DG', 'LP', 'MGm', 'MRN', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1065764269,1065449881,probeA,29999.9907794989,2499.99923162491,1.0,True,478,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1065764270,1065449881,probeB,30000.1950219042,2500.01625182535,1.0,True,449,384,"['APN', 'DG', 'MRN', 'NOT', 'ProS', 'VISpm', 'root']"
1065764271,1065449881,probeC,30000.0636712979,2500.00530594149,1.0,True,307,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1065764272,1065449881,probeD,29999.9350203878,2499.99458503232,1.0,True,474,384,"['CA1', 'CA3', 'DG', 'LGv', 'MB', 'TH', 'VISl', 'ZI', 'root']"
1065764273,1065449881,probeE,30000.0898375847,2500.00748646539,1.0,True,454,384,"['CA1', 'DG', 'MGd', 'MGm', 'MRN', 'PoT', 'TH', 'VISal', 'root']"
1065764274,1065449881,probeF,30000.1069702725,2500.00891418937,1.0,True,511,384,"['CA1', 'CA3', 'DG', 'LGd', 'LP', 'MRN', 'PoT', 'SGN', 'SPFp', 'TH', 'VISrl', 'root']"
1066004526,1065908084,probeA,29999.9866033298,2499.99888361082,1.0,True,302,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1066004527,1065908084,probeB,30000.1919763092,2500.01599802577,1.0,True,393,384,"['APN', 'DG', 'MB', 'MRN', 'NOT', 'ProS', 'VISpm', 'root']"
1066004528,1065908084,probeC,30000.059608255,2500.00496735458,1.0,True,296,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1066004529,1065908084,probeD,29999.9313966856,2499.99428305713,1.0,True,398,384,"['CA1', 'CA3', 'DG', 'LGv', 'MB', 'TH', 'VISl', 'ZI', 'root']"
1066004530,1065908084,probeE,30000.0859326587,2500.00716105489,1.0,True,335,384,"['CA1', 'DG', 'MGd', 'MGm', 'MRN', 'PoT', 'TH', 'VISal', 'root']"
1066004531,1065908084,probeF,30000.1050098581,2500.00875082151,1.0,True,326,384,"['CA1', 'CA3', 'DG', 'LGd', 'LP', 'MGm', 'MRN', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1066013673,1065905010,probeA,29999.9272327068,2499.9939360589,1.0,True,391,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'RN', 'VISam', 'root']"
1066013674,1065905010,probeB,29999.957656963,2499.99647141358,1.0,True,284,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISpm', 'root']"
1066013675,1065905010,probeC,30000.152853136,2500.01273776134,1.0,True,235,384,"['HPF', 'MB', 'NB', 'POST', 'PP', 'PRE', 'TH', 'VISp', 'root']"
1066013676,1065905010,probeD,30000.0834314655,2500.00695262212,1.0,True,314,384,"['CA1', 'CA3', 'DG', 'LT', 'PP', 'TH', 'VISl', 'root']"
1066013677,1065905010,probeE,30000.0973367097,2500.00811139248,1.0,True,433,384,"['CA1', 'DG', 'MGd', 'MGm', 'MRN', 'PoT', 'SGN', 'TH', 'VISal', 'root']"
1066013678,1065905010,probeF,30000.1190832571,2500.00992360476,1.0,True,341,384,"['CA1', 'DG', 'LP', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1067688314,1067588044,probeA,29999.9324206376,2499.99436838647,1.0,True,445,384,"['CA1', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'RN', 'SCig', 'SUB', 'VISam', 'root']"
1067688316,1067588044,probeB,29999.9602927696,2499.99669106413,1.0,True,465,384,"['APN', 'MB', 'MRN', 'NOT', 'PPT', 'SCig', 'SUB', 'VISpm', 'root']"
1067688317,1067588044,probeC,30000.1587761335,2500.01323134446,1.0,True,443,384,"['HPF', 'MB', 'MRN', 'NB', 'PIL', 'POL', 'POST', 'PRE', 'TH', 'VISp', 'root']"
1067688318,1067588044,probeD,30000.0882511936,2500.00735426613,1.0,True,353,384,"['CA1', 'CA3', 'DG', 'HPF', 'VISl', 'grey', 'root']"
1067688319,1067588044,probeE,30000.1008147682,2500.00840123068,1.0,True,458,384,"['CA1', 'CA3', 'DG', 'MB', 'MGd', 'MGm', 'MGv', 'PIL', 'VISal', 'root']"
1067688320,1067588044,probeF,30000.1241471211,2500.01034559342,1.0,True,387,384,"['CA1', 'CA3', 'DG', 'LGd', 'LP', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1067936790,1067781390,probeA,29999.9331986106,2499.99443321755,1.0,True,341,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'ProS', 'RN', 'VISam', 'root']"
1067936791,1067781390,probeB,29999.9619978097,2499.99683315081,1.0,True,292,384,"['APN', 'DG', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'SUB', 'VISpm', 'root']"
1067936792,1067781390,probeC,30000.1610417205,2500.01342014337,1.0,True,349,384,"['DT', 'HPF', 'MB', 'PIL', 'POL', 'POST', 'PRE', 'PoT', 'TH', 'VISp', 'root']"
1067936793,1067781390,probeD,30000.0913285301,2500.00761071084,1.0,True,286,384,"['CA1', 'CA3', 'DG', 'HPF', 'VISl', 'grey', 'root']"
1067936794,1067781390,probeE,30000.103124512,2500.00859370934,1.0,True,317,384,"['CA1', 'CA3', 'DG', 'MB', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'VISal', 'root']"
1067936795,1067781390,probeF,30000.1259725851,2500.01049771542,1.0,True,305,384,"['CA1', 'CA3', 'DG', 'HPF', 'LGd', 'LP', 'MGm', 'MRN', 'POL', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1067951261,1067790400,probeA,30000.0024588688,2500.00020490573,1.0,True,97,384,"['APN', 'CA1', 'DG', 'VISam', 'root']"
1067951262,1067790400,probeB,30000.210143579,2500.01751196491,1.0,True,223,384,"['APN', 'CA1', 'DG', 'MB', 'ProS', 'VISpm', 'root']"
1067951263,1067790400,probeC,30000.0753806852,2500.00628172377,1.0,True,193,384,"['HPF', 'MB', 'MRN', 'POST', 'SCig', 'VISp', 'root']"
1067951264,1067790400,probeD,29999.9471607041,2499.99559672534,1.0,True,383,384,"['CA1', 'CA3', 'DG', 'MB', 'MGv', 'PIL', 'TH', 'VISl', 'ZI', 'root']"
1067951265,1067790400,probeE,30000.1046127303,2500.00871772752,1.0,True,268,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'POL', 'SGN', 'VISal', 'root']"
1067951266,1067790400,probeF,30000.1209700118,2500.01008083432,1.0,True,233,384,"['CA1', 'DG', 'LP', 'MRN', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1069323662,1069193611,probeA,29999.928548906,2499.99404574217,1.0,True,382,384,"['VISam', 'grey', 'root']"
1069323664,1069193611,probeC,30000.1577336394,2500.01314446995,1.0,True,369,384,"['VISp', 'grey', 'root']"
1069323665,1069193611,probeD,30000.0888208843,2500.00740174036,1.0,True,469,384,"['VISl', 'grey', 'root']"
1069323666,1069193611,probeE,30000.1021419192,2500.0085118266,1.0,True,552,384,"['VISal', 'grey', 'root']"
1069323667,1069193611,probeF,30000.1239590471,2500.01032992059,1.0,True,427,384,"['VISrl', 'grey', 'root']"
1069334772,1069192277,probeA,29999.9930786766,2499.99942322305,1.0,True,221,384,"['APN', 'CA1', 'DG', 'MB', 'NOT', 'ProS', 'VISam', 'root']"
1069334773,1069192277,probeB,30000.1998768812,2500.01665640677,1.0,True,240,384,"['APN', 'DG', 'MB', 'ProS', 'SUB', 'VISpm', 'root']"
1069334774,1069192277,probeC,30000.0669201515,2500.00557667929,1.0,True,327,384,"['HPF', 'MRN', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1069334775,1069192277,probeD,29999.9383812877,2499.99486510731,1.0,True,377,384,"['CA1', 'CA3', 'DG', 'LT', 'MGv', 'PIL', 'PP', 'TH', 'VISl', 'root']"
1069334776,1069192277,probeE,30000.0934273476,2500.0077856123,1.0,True,336,384,"['CA1', 'DG', 'MB', 'MGd', 'MGm', 'MRN', 'SGN', 'TH', 'VISal', 'root']"
1069334777,1069192277,probeF,30000.1121506845,2500.00934589038,1.0,True,327,384,"['CA1', 'CA3', 'DG', 'LP', 'MGd', 'MGm', 'PoT', 'SGN', 'TH', 'VISrl', 'root']"
1069593309,1069461581,probeA,29999.9301697074,2499.99418080895,1.0,True,354,384,"['VISam', 'grey', 'root']"
1069593310,1069461581,probeB,29999.9604567769,2499.99670473141,1.0,True,339,384,"['VISpm', 'grey', 'root']"
1069593311,1069461581,probeC,30000.1581197571,2500.01317664643,1.0,True,215,384,"['VISp', 'grey', 'root']"
1069593312,1069461581,probeD,30000.0885126324,2500.0073760527,1.0,True,308,384,"['VISl', 'grey', 'root']"
1069593313,1069461581,probeE,30000.1017964348,2500.00848303623,1.0,True,404,384,"['VISal', 'grey', 'root']"
1069593314,1069461581,probeF,30000.1242194933,2500.01035162444,1.0,True,266,384,"['VISrl', 'grey', 'root']"
1069604369,1069458330,probeA,29999.9995386794,2499.99996155662,1.0,True,133,384,"['APN', 'CA1', 'DG', 'MB', 'VISam', 'root']"
1069604370,1069458330,probeB,30000.2061893289,2500.01718244408,1.0,True,177,384,"['APN', 'DG', 'MB', 'ProS', 'SUB', 'VISpm', 'root']"
1069604371,1069458330,probeC,30000.0732451262,2500.00610376052,1.0,True,125,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1069604372,1069458330,probeD,29999.9443899013,2499.99536582511,1.0,True,382,384,"['CA1', 'CA3', 'DG', 'LT', 'MGv', 'PP', 'TH', 'VISl', 'ZI', 'root']"
1069604373,1069458330,probeE,30000.0997710594,2500.00831425495,1.0,True,290,384,"['CA1', 'DG', 'MB', 'MGd', 'MGm', 'MRN', 'SGN', 'TH', 'VISal', 'root']"
1069604374,1069458330,probeF,30000.1182238825,2500.00985199021,1.0,True,211,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'PoT', 'TH', 'VISrl', 'root']"
1071558290,1071300149,probeA,29999.9928502318,2499.99940418598,1.0,True,286,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'VISam', 'root']"
1071558291,1071300149,probeB,30000.200533975,2500.01671116459,1.0,True,312,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'POL', 'SPFp', 'TH', 'VISpm', 'root']"
1071558292,1071300149,probeC,30000.0670303666,2500.00558586388,1.0,True,238,384,"['DG', 'HPF', 'MB', 'MRN', 'NB', 'POST', 'PRE', 'SUB', 'VISp', 'root']"
1071558293,1071300149,probeD,29999.9383758073,2499.99486465061,1.0,True,354,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'ProS', 'VISl', 'root']"
1071558294,1071300149,probeE,30000.0938548938,2500.00782124115,1.0,True,306,384,"['CA1', 'CA3', 'DG', 'MB', 'MGd', 'MGm', 'MGv', 'MRN', 'PIL', 'TH', 'VISal', 'root']"
1071558295,1071300149,probeF,30000.1125288916,2500.00937740763,1.0,True,306,384,"['APN', 'CA1', 'DG', 'LP', 'POL', 'VISrl', 'root']"
1072156315,1070961372,probeA,29999.9322212377,2499.99435176981,1.0,True,370,384,"['CA1', 'DG', 'MB', 'MRN', 'NOT', 'PPT', 'ProS', 'SCig', 'SCiw', 'VISam', 'root']"
1072156316,1070961372,probeB,29999.9617551643,2499.99681293036,1.0,True,349,384,"['CA1', 'DG', 'LP', 'POL', 'VISpm', 'root']"
1072156317,1070961372,probeC,30000.1608159622,2500.01340133018,1.0,True,367,384,"['HPF', 'MB', 'MRN', 'NB', 'POST', 'PRE', 'VISp', 'root']"
1072156318,1070961372,probeD,30000.092258869,2500.00768823908,1.0,True,374,384,"['CA1', 'CA3', 'DG', 'HPF', 'LT', 'VISl', 'grey', 'root']"
1072156319,1070961372,probeE,30000.1043070051,2500.00869225043,1.0,True,426,384,"['CA1', 'CA3', 'DG', 'LGd', 'MGm', 'MGv', 'TH', 'VISal', 'root']"
1072156320,1070961372,probeF,30000.1262708639,2500.01052257199,1.0,True,445,384,"['APN', 'CA1', 'CA3', 'DG', 'Eth', 'HPF', 'LGd', 'LP', 'TH', 'VISrl', 'root']"
1072441196,1072345110,probeA,29999.9353106771,2499.99460922309,1.0,True,481,384,"['APN', 'CA1', 'DG', 'MB', 'MRN', 'NOT', 'RN', 'VISam', 'root']"
1072441197,1072345110,probeB,29999.9652058621,2499.99710048851,1.0,True,467,384,"['APN', 'CA1', 'DG', 'LP', 'MB', 'VISpm', 'root']"
1072441198,1072345110,probeC,30000.1642499325,2500.01368749438,1.0,True,466,384,"['DG', 'DT', 'MB', 'POL', 'POST', 'SGN', 'SUB', 'TH', 'VISp', 'root']"
1072441199,1072345110,probeD,30000.0958767514,2500.00798972928,1.0,True,436,384,"['CA1', 'CA3', 'DG', 'PP', 'VISl', 'root']"
1072441200,1072345110,probeE,30000.1081241336,2500.00901034447,1.0,True,476,384,"['CA1', 'CA3', 'DG', 'MGd', 'MGm', 'MGv', 'PIL', 'PoT', 'TH', 'VISal', 'root']"
1072441201,1072345110,probeF,30000.1297258157,2500.01081048464,1.0,True,282,384,"['APN', 'CA1', 'DG', 'LP', 'MRN', 'POL', 'SGN', 'TH', 'VISrl', 'root']"
1072443078,1072341440,probeA,30000.0045844642,2500.00038203868,1.0,True,355,384,"['APN', 'CA1', 'DG', 'MB', 'VISam', 'root']"
1072443079,1072341440,probeB,30000.2142204702,2500.01785170585,1.0,True,481,384,"['DG', 'LP', 'POL', 'PoT', 'ProS', 'SPFp', 'SUB', 'VISpm', 'root']"
